timestamp,open,high,low,close,volume
2023-10-27 06:00:00,34084.21,34245.0,34059.82,34240.0,941.9525
2023-10-27 07:00:00,34239.99,34240.0,33921.84,33942.0,2161.90823
2023-10-27 08:00:00,33941.99,34129.99,33935.59,34084.72,999.54538
2023-10-27 09:00:00,34084.73,34177.0,34082.0,34158.07,766.89498
2023-10-27 10:00:00,34158.08,34172.15,34066.0,34066.2,962.96626
2023-10-27 11:00:00,34066.2,34093.97,33970.0,34047.01,1373.93412
2023-10-27 12:00:00,34047.0,34194.9,33900.0,34122.3,2317.99346
2023-10-27 13:00:00,34122.29,34195.21,34083.46,34153.99,1832.88561
2023-10-27 14:00:00,34154.0,34160.88,33850.0,33900.0,2946.22696
2023-10-27 15:00:00,33900.0,34117.64,33820.48,33999.48,1608.60397
2023-10-27 16:00:00,33999.48,34033.48,33849.0,33871.26,859.64625
2023-10-27 17:00:00,33871.27,33890.0,33390.95,33600.15,3414.83875
2023-10-27 18:00:00,33600.14,33675.99,33401.0,33595.62,2105.60594
2023-10-27 19:00:00,33595.62,33704.08,33588.08,33698.54,1268.33199
2023-10-27 20:00:00,33698.54,33864.05,33679.44,33828.61,1022.46106
2023-10-27 21:00:00,33828.61,33860.0,33769.04,33839.75,809.95113
2023-10-27 22:00:00,33839.75,33872.7,33795.59,33806.52,569.56898
2023-10-27 23:00:00,33806.53,33941.11,33786.82,33892.02,684.80291
2023-10-28 00:00:00,33892.01,33927.94,33860.0,33888.72,420.26071
2023-10-28 01:00:00,33888.72,33916.1,33866.0,33916.09,430.11298
2023-10-28 02:00:00,33916.09,34146.0,33904.98,34092.35,939.65548
2023-10-28 03:00:00,34092.35,34097.46,34006.33,34060.0,545.62822
2023-10-28 04:00:00,34059.99,34089.0,34019.33,34085.9,427.98088
2023-10-28 05:00:00,34085.9,34185.0,34069.8,34086.22,883.14882
2023-10-28 06:00:00,34086.22,34117.7,34040.28,34061.28,578.11277
2023-10-28 07:00:00,34061.61,34083.7,34037.45,34044.99,402.2163
2023-10-28 08:00:00,34045.0,34100.0,34031.26,34090.0,501.46169
2023-10-28 09:00:00,34090.0,34109.99,34058.82,34086.3,556.51877
2023-10-28 10:00:00,34086.31,34100.83,34070.53,34100.82,559.46699
2023-10-28 11:00:00,34100.82,34493.33,34098.0,34175.84,3274.608
2023-10-28 12:00:00,34175.85,34209.35,33907.79,34022.58,1656.86568
2023-10-28 13:00:00,34022.59,34134.02,33930.02,34129.55,802.78233
2023-10-28 14:00:00,34129.55,34154.88,34045.81,34096.99,710.07799
2023-10-28 15:00:00,34096.99,34239.7,34070.9,34192.98,730.1131
2023-10-28 16:00:00,34192.97,34192.98,34103.25,34135.13,895.12104
2023-10-28 17:00:00,34135.14,34140.0,34077.42,34134.09,407.70335
2023-10-28 18:00:00,34134.08,34219.58,34077.0,34162.0,512.29952
2023-10-28 19:00:00,34162.01,34174.85,34112.07,34112.07,315.5383
2023-10-28 20:00:00,34112.07,34140.0,34092.96,34126.1,307.6815
2023-10-28 21:00:00,34126.1,34190.0,34126.1,34190.0,280.62176
2023-10-28 22:00:00,34190.0,34190.0,34060.78,34104.37,379.59286
2023-10-28 23:00:00,34104.37,34109.99,34063.94,34081.0,362.5624
2023-10-29 00:00:00,34081.01,34099.62,34042.2,34075.99,446.17788
2023-10-29 01:00:00,34075.99,34093.5,33952.0,34006.54,794.2641
2023-10-29 02:00:00,34006.53,34032.2,33967.12,34032.2,400.13544
2023-10-29 03:00:00,34032.2,34032.2,33958.61,33970.87,364.25437
2023-10-29 04:00:00,33970.87,34048.77,33930.0,34020.01,427.47615
2023-10-29 05:00:00,34020.01,34035.11,34000.0,34032.35,287.18007
2023-10-29 06:00:00,34032.36,34136.28,34017.39,34090.01,374.06757
2023-10-29 07:00:00,34090.01,34126.92,34060.0,34076.61,318.0056
2023-10-29 08:00:00,34076.6,34259.21,34074.44,34241.64,733.3826
2023-10-29 09:00:00,34241.65,34300.0,34166.22,34210.31,854.40763
2023-10-29 10:00:00,34210.31,34212.44,34152.0,34171.48,407.04522
2023-10-29 11:00:00,34171.48,34321.89,34161.24,34253.81,883.71319
2023-10-29 12:00:00,34253.81,34420.0,34253.8,34419.99,1217.61664
2023-10-29 13:00:00,34420.0,34511.62,34328.14,34379.99,1645.93594
2023-10-29 14:00:00,34379.99,34508.67,34327.66,34479.99,1071.50597
2023-10-29 15:00:00,34479.99,34559.22,34403.04,34449.99,1406.32618
2023-10-29 16:00:00,34449.99,34455.82,34372.0,34397.24,864.92711
2023-10-29 17:00:00,34397.25,34744.38,34375.52,34562.41,2277.21772
2023-10-29 18:00:00,34562.41,34750.11,34557.27,34682.0,1583.1173
2023-10-29 19:00:00,34682.0,34698.0,34511.26,34561.97,859.99603
2023-10-29 20:00:00,34561.97,34637.06,34530.06,34573.45,653.2863
2023-10-29 21:00:00,34573.46,34651.26,34400.61,34437.44,763.99665
2023-10-29 22:00:00,34437.44,34720.0,34437.21,34702.45,1027.5648
2023-10-29 23:00:00,34702.45,34702.45,34453.59,34525.89,1023.9213
2023-10-30 00:00:00,34525.88,34570.51,34451.02,34460.02,744.53003
2023-10-30 01:00:00,34460.03,34520.93,34405.0,34421.08,646.22287
2023-10-30 02:00:00,34421.09,34421.09,34181.47,34324.58,2171.76958
2023-10-30 03:00:00,34324.59,34328.54,34233.43,34270.42,677.29489
2023-10-30 04:00:00,34270.42,34347.54,34226.64,34322.23,675.76381
2023-10-30 05:00:00,34322.22,34348.55,34225.0,34250.99,785.59137
2023-10-30 06:00:00,34250.98,34322.7,34184.0,34301.19,914.7039
2023-10-30 07:00:00,34301.18,34344.2,34114.74,34193.46,1561.43532
2023-10-30 08:00:00,34193.46,34437.11,34161.1,34385.32,1613.6751
2023-10-30 09:00:00,34385.33,34679.81,34383.79,34532.09,2111.40529
2023-10-30 10:00:00,34532.1,34580.0,34425.02,34537.52,1055.42355
2023-10-30 11:00:00,34537.52,34656.68,34475.0,34608.51,1283.49623
2023-10-30 12:00:00,34608.51,34856.0,34527.06,34587.49,2895.53396
2023-10-30 13:00:00,34587.49,34771.42,34470.0,34660.84,1953.38529
2023-10-30 14:00:00,34660.84,34831.0,34553.1,34611.69,2533.96231
2023-10-30 15:00:00,34611.69,34760.0,34600.64,34656.32,1487.25412
2023-10-30 16:00:00,34656.33,34656.33,34360.0,34459.03,1962.47727
2023-10-30 17:00:00,34459.04,34464.66,34062.84,34307.78,3528.69996
2023-10-30 18:00:00,34307.79,34359.71,34264.57,34313.99,892.98675
2023-10-30 19:00:00,34314.0,34439.83,34285.8,34432.11,947.64111
2023-10-30 20:00:00,34432.12,34438.45,34320.0,34414.96,886.05294
2023-10-30 21:00:00,34414.95,34569.68,34359.9,34528.58,836.92408
2023-10-30 22:00:00,34528.57,34540.0,34455.01,34468.55,847.17978
2023-10-30 23:00:00,34468.55,34509.61,34448.31,34474.73,644.55025
2023-10-31 00:00:00,34474.74,34600.0,34448.95,34511.89,1509.12335
2023-10-31 01:00:00,34511.89,34540.0,34388.99,34449.21,1054.34623
2023-10-31 02:00:00,34449.21,34460.0,34260.02,34352.01,1337.74014
2023-10-31 03:00:00,34352.02,34375.78,34202.33,34209.33,1150.10437
2023-10-31 04:00:00,34209.32,34289.53,34185.0,34236.1,1126.59333
2023-10-31 05:00:00,34236.11,34337.31,34166.0,34282.21,1136.30229
2023-10-31 06:00:00,34282.21,34352.25,34139.11,34246.67,1315.80599
2023-10-31 07:00:00,34246.67,34299.4,34082.89,34145.21,1479.12418
2023-10-31 08:00:00,34145.22,34416.66,34025.0,34400.92,2243.92048
2023-10-31 09:00:00,34400.92,34460.0,34337.97,34414.65,983.0008
2023-10-31 10:00:00,34414.65,34450.0,34354.0,34433.5,956.58312
2023-10-31 11:00:00,34433.49,34535.75,34385.94,34488.27,1505.93
2023-10-31 12:00:00,34488.26,34514.0,34269.09,34297.16,1640.69161
2023-10-31 13:00:00,34297.17,34338.19,34138.83,34207.01,1621.13795
2023-10-31 14:00:00,34207.01,34363.29,34130.0,34315.84,1911.9955
2023-10-31 15:00:00,34315.85,34365.59,34150.0,34272.19,1657.32259
2023-10-31 16:00:00,34272.19,34500.0,34223.26,34425.6,1437.02343
2023-10-31 17:00:00,34425.61,34430.0,34350.0,34381.03,817.37235
2023-10-31 18:00:00,34381.04,34494.04,34335.29,34475.35,971.99563
2023-10-31 19:00:00,34475.36,34588.0,34428.72,34540.3,1597.99242
2023-10-31 20:00:00,34540.3,34710.0,34508.03,34632.66,1791.26079
2023-10-31 21:00:00,34632.66,34720.49,34430.0,34475.98,1356.887
2023-10-31 22:00:00,34475.98,34638.46,34444.13,34559.15,1047.96414
2023-10-31 23:00:00,34559.16,34658.35,34516.04,34639.77,1087.68053
2023-11-01 00:00:00,34639.78,34668.05,34500.15,34507.68,1514.98495
2023-11-01 01:00:00,34507.67,34557.11,34465.62,34492.07,813.73754
2023-11-01 02:00:00,34492.08,34494.2,34426.09,34450.03,646.5171
2023-11-01 03:00:00,34450.04,34466.03,34400.0,34418.4,772.84636
2023-11-01 04:00:00,34418.39,34464.97,34386.44,34439.57,715.07737
2023-11-01 05:00:00,34439.57,34443.85,34333.0,34348.39,839.52376
2023-11-01 06:00:00,34348.4,34416.66,34316.0,34407.11,813.92979
2023-11-01 07:00:00,34407.1,34498.57,34392.26,34451.28,847.98166
2023-11-01 08:00:00,34451.28,34476.41,34411.47,34440.17,828.42682
2023-11-01 09:00:00,34440.17,34493.48,34415.93,34481.84,670.82299
2023-11-01 10:00:00,34481.84,34481.85,34353.4,34374.69,920.44454
2023-11-01 11:00:00,34374.69,34449.33,34345.0,34424.07,931.10278
2023-11-01 12:00:00,34424.07,34889.96,34345.0,34790.61,3597.29663
2023-11-01 13:00:00,34790.6,35200.0,34400.33,34595.54,8043.74214
2023-11-01 14:00:00,34595.54,34660.0,34097.39,34183.96,4626.89653
2023-11-01 15:00:00,34183.97,34311.24,34161.73,34291.94,2718.96188
2023-11-01 16:00:00,34291.94,34543.13,34280.02,34458.63,2127.28394
2023-11-01 17:00:00,34458.62,34534.46,34350.0,34510.28,1969.67109
2023-11-01 18:00:00,34510.28,34738.07,34432.76,34578.5,3128.29895
2023-11-01 19:00:00,34578.49,34720.43,34491.82,34557.67,2394.85314
2023-11-01 20:00:00,34557.67,35478.0,34540.0,35406.08,5243.98487
2023-11-01 21:00:00,35406.08,35582.0,35086.57,35380.93,5321.37885
2023-11-01 22:00:00,35380.92,35530.16,35192.25,35280.28,2579.70032
2023-11-01 23:00:00,35280.29,35464.1,35222.22,35421.43,1405.81765
2023-11-02 00:00:00,35421.43,35649.99,35362.0,35423.29,2217.57614
2023-11-02 01:00:00,35423.3,35616.01,35397.21,35567.88,1474.15678
2023-11-02 02:00:00,35567.88,35984.99,35518.61,35678.85,3510.79479
2023-11-02 03:00:00,35678.85,35819.81,35550.0,35571.68,2247.13667
2023-11-02 04:00:00,35571.68,35600.0,35445.92,35460.39,1226.10027
2023-11-02 05:00:00,35460.38,35486.75,35152.0,35196.7,2416.78948
2023-11-02 06:00:00,35196.69,35262.24,35063.25,35231.22,1938.73321
2023-11-02 07:00:00,35231.21,35352.88,35212.0,35279.85,1303.93083
2023-11-02 08:00:00,35279.86,35320.0,35095.0,35318.14,1649.69324
2023-11-02 09:00:00,35318.14,35410.0,35253.02,35377.12,1297.11925
2023-11-02 10:00:00,35377.12,35478.02,35336.01,35370.05,1340.01079
2023-11-02 11:00:00,35370.06,35438.79,35304.87,35373.56,1221.66077
2023-11-02 12:00:00,35373.56,35457.96,35304.92,35351.13,1118.81115
2023-11-02 13:00:00,35351.12,35367.11,34680.0,34926.96,4493.79779
2023-11-02 14:00:00,34926.97,35023.34,34689.93,34924.74,3464.22005
2023-11-02 15:00:00,34924.74,34932.53,34537.99,34640.01,3413.86798
2023-11-02 16:00:00,34640.01,34739.47,34300.0,34646.0,3842.14319
2023-11-02 17:00:00,34646.0,34781.25,34550.01,34771.99,1800.05857
2023-11-02 18:00:00,34772.0,34865.69,34720.83,34847.69,1523.3874
2023-11-02 19:00:00,34847.69,35017.42,34811.21,35000.01,1551.6449
2023-11-02 20:00:00,35000.0,35097.19,34822.0,34903.64,2288.063
2023-11-02 21:00:00,34903.65,34973.64,34846.45,34921.92,947.06339
2023-11-02 22:00:00,34921.93,34927.5,34764.7,34788.81,880.15839
2023-11-02 23:00:00,34788.82,34941.59,34706.51,34941.59,848.65929
2023-11-03 00:00:00,34941.58,34946.5,34400.81,34510.29,2936.40188
2023-11-03 01:00:00,34510.3,34622.22,34366.7,34594.32,1761.37646
2023-11-03 02:00:00,34594.33,34711.73,34552.92,34677.59,956.63199
2023-11-03 03:00:00,34677.59,34702.93,34624.0,34681.92,576.59651
2023-11-03 04:00:00,34681.91,34696.4,34310.0,34404.25,1746.7696
2023-11-03 05:00:00,34404.26,34553.05,34335.17,34540.72,1171.48608
2023-11-03 06:00:00,34540.72,34563.57,34424.84,34444.92,977.46877
2023-11-03 07:00:00,34444.93,34505.88,34355.0,34464.97,1280.98806
2023-11-03 08:00:00,34464.98,34626.12,34212.0,34428.07,2688.98223
2023-11-03 09:00:00,34428.07,34448.67,34195.0,34258.94,2447.16302
2023-11-03 10:00:00,34258.95,34280.0,34120.0,34279.34,2361.08804
2023-11-03 11:00:00,34279.35,34281.76,34163.0,34252.4,1599.34986
2023-11-03 12:00:00,34252.39,34450.0,34150.68,34398.09,2071.16241
2023-11-03 13:00:00,34398.09,34584.9,34334.75,34570.8,1702.31642
2023-11-03 14:00:00,34570.8,34788.0,34500.68,34712.69,2742.21762
2023-11-03 15:00:00,34712.69,34848.79,34682.77,34763.71,2312.19501
2023-11-03 16:00:00,34763.71,34822.15,34576.29,34665.96,1891.89478
2023-11-03 17:00:00,34665.95,34669.89,34323.37,34425.2,2104.06717
2023-11-03 18:00:00,34425.21,34604.68,34351.18,34527.89,1395.31091
2023-11-03 19:00:00,34527.89,34585.35,34419.35,34530.71,1057.02773
2023-11-03 20:00:00,34530.71,34659.66,34485.65,34593.9,1046.24789
2023-11-03 21:00:00,34593.9,34700.0,34583.86,34600.93,704.45031
2023-11-03 22:00:00,34600.94,34635.25,34563.54,34628.14,645.16337
2023-11-03 23:00:00,34628.13,34740.0,34611.38,34716.78,894.85032
2023-11-04 00:00:00,34716.78,34725.0,34653.84,34696.65,654.53035
2023-11-04 01:00:00,34696.66,34786.68,34632.47,34768.15,724.86868
2023-11-04 02:00:00,34768.14,34786.66,34668.17,34673.75,550.41025
2023-11-04 03:00:00,34673.76,34729.33,34647.0,34708.9,360.04527
2023-11-04 04:00:00,34708.91,34724.39,34647.0,34671.02,447.65059
2023-11-04 05:00:00,34671.01,34760.0,34585.18,34760.0,833.78335
2023-11-04 06:00:00,34759.99,35000.0,34720.11,34775.26,2120.4953
2023-11-04 07:00:00,34775.27,34874.09,34759.99,34767.99,719.87032
2023-11-04 08:00:00,34767.99,34884.93,34709.92,34854.42,852.22814
2023-11-04 09:00:00,34854.43,34869.48,34750.0,34757.01,904.81761
2023-11-04 10:00:00,34757.0,34802.57,34726.0,34729.94,566.12093
2023-11-04 11:00:00,34729.94,34785.91,34680.13,34712.37,529.13484
2023-11-04 12:00:00,34712.37,34763.19,34678.53,34758.78,579.19808
2023-11-04 13:00:00,34758.78,34758.78,34656.01,34700.37,595.15371
2023-11-04 14:00:00,34700.36,34803.97,34682.82,34733.14,832.97278
2023-11-04 15:00:00,34733.14,34749.26,34644.0,34709.91,645.30679
2023-11-04 16:00:00,34709.91,34765.54,34692.52,34694.51,488.58579
2023-11-04 17:00:00,34694.51,34772.53,34694.5,34761.17,410.66214
2023-11-04 18:00:00,34761.16,34789.81,34725.82,34780.17,339.66846
2023-11-04 19:00:00,34780.18,34795.46,34730.73,34730.73,294.05242
2023-11-04 20:00:00,34730.74,34754.94,34708.54,34754.85,363.77184
2023-11-04 21:00:00,34754.84,34884.39,34754.8,34798.49,635.94353
2023-11-04 22:00:00,34798.49,35184.74,34798.48,35160.0,2114.15101
2023-11-04 23:00:00,35160.0,35255.0,35007.43,35062.07,1814.13327
2023-11-05 00:00:00,35062.06,35086.31,34935.0,34978.05,1070.32642
2023-11-05 01:00:00,34978.05,35067.94,34946.15,35064.77,658.05432
2023-11-05 02:00:00,35064.77,35085.29,34938.85,35049.74,611.60667
2023-11-05 03:00:00,35049.73,35300.0,35016.09,35277.01,1362.57865
2023-11-05 04:00:00,35277.02,35305.75,35122.53,35151.11,1330.76132
2023-11-05 05:00:00,35151.11,35229.42,35117.55,35163.98,724.25247
2023-11-05 06:00:00,35163.99,35171.68,35043.92,35057.28,764.13102
2023-11-05 07:00:00,35057.28,35180.0,35044.23,35162.46,710.60772
2023-11-05 08:00:00,35162.46,35188.68,35000.2,35024.2,1132.0895
2023-11-05 09:00:00,35024.2,35130.0,35024.2,35096.36,873.69267
2023-11-05 10:00:00,35096.35,35141.89,35031.1,35121.43,703.62556
2023-11-05 11:00:00,35121.43,35150.0,35050.0,35085.98,882.61024
2023-11-05 12:00:00,35085.97,35172.2,35018.39,35083.61,985.51112
2023-11-05 13:00:00,35083.61,35120.3,34757.47,34831.04,1432.37796
2023-11-05 14:00:00,34831.04,34933.51,34771.67,34897.19,1159.33545
2023-11-05 15:00:00,34897.2,34915.93,34804.21,34882.92,665.08168
2023-11-05 16:00:00,34882.92,34964.14,34867.14,34954.59,520.6572
2023-11-05 17:00:00,34954.59,35278.54,34949.1,35066.92,1833.73653
2023-11-05 18:00:00,35066.91,35110.0,34996.22,35029.21,665.5068
2023-11-05 19:00:00,35029.22,35107.82,34965.83,34988.21,601.19568
2023-11-05 20:00:00,34988.2,35089.0,34977.43,35014.53,428.10098
2023-11-05 21:00:00,35014.53,35020.0,34448.0,34645.92,2061.4246
2023-11-05 22:00:00,34645.92,35017.8,34626.43,34971.41,968.90116
2023-11-05 23:00:00,34971.41,35380.0,34971.4,35011.88,2382.56804
2023-11-06 00:00:00,35011.89,35074.25,34905.53,35054.99,1156.13398
2023-11-06 01:00:00,35054.98,35118.71,34840.18,34875.0,1180.01779
2023-11-06 02:00:00,34875.01,34950.0,34832.0,34901.89,700.19913
2023-11-06 03:00:00,34901.88,34994.04,34830.0,34978.38,613.4895
2023-11-06 04:00:00,34978.38,35024.99,34836.32,34872.42,972.83183
2023-11-06 05:00:00,34872.42,34907.48,34725.9,34808.17,1130.15208
2023-11-06 06:00:00,34808.17,34871.89,34762.28,34853.67,450.69112
2023-11-06 07:00:00,34853.68,34922.54,34820.19,34904.72,487.35356
2023-11-06 08:00:00,34904.72,34959.0,34827.01,34955.34,640.39728
2023-11-06 09:00:00,34955.34,35121.6,34938.16,35118.2,1222.32334
2023-11-06 10:00:00,35118.19,35276.33,35086.78,35158.22,1374.33426
2023-11-06 11:00:00,35158.23,35237.5,35057.55,35232.45,1060.5014
2023-11-06 12:00:00,35232.45,35250.0,35113.99,35206.37,1248.03263
2023-11-06 13:00:00,35206.38,35218.93,34902.06,35030.36,2065.88559
2023-11-06 14:00:00,35030.36,35207.0,35025.16,35200.0,1188.47892
2023-11-06 15:00:00,35200.0,35210.0,35061.71,35080.95,913.19538
2023-11-06 16:00:00,35080.95,35111.1,34923.7,34967.24,1059.88333
2023-11-06 17:00:00,34967.23,35028.38,34900.43,34981.66,772.66548
2023-11-06 18:00:00,34981.67,35000.0,34810.64,34950.6,892.85774
2023-11-06 19:00:00,34950.6,35090.2,34923.33,35054.68,671.75592
2023-11-06 20:00:00,35054.67,35065.13,34912.49,35022.45,744.84603
2023-11-06 21:00:00,35022.45,35044.3,34892.03,35020.0,560.92157
2023-11-06 22:00:00,35019.99,35150.0,35019.99,35115.73,613.19971
2023-11-06 23:00:00,35115.74,35118.26,34946.75,35046.09,626.32329
2023-11-07 00:00:00,35046.09,35053.41,34830.0,34924.9,1200.26066
2023-11-07 01:00:00,34924.89,34960.0,34845.16,34940.61,614.79149
2023-11-07 02:00:00,34940.62,34972.72,34801.0,34814.33,806.64086
2023-11-07 03:00:00,34814.32,34930.83,34790.64,34919.01,761.4599
2023-11-07 04:00:00,34919.01,34941.57,34822.36,34893.16,772.96311
2023-11-07 05:00:00,34893.17,34914.84,34839.18,34913.02,639.82305
2023-11-07 06:00:00,34913.02,34971.77,34874.35,34964.82,482.7727
2023-11-07 07:00:00,34964.81,34964.82,34860.0,34937.71,567.67516
2023-11-07 08:00:00,34937.71,34975.9,34866.67,34906.03,747.63522
2023-11-07 09:00:00,34906.04,34920.01,34687.5,34785.44,1721.64771
2023-11-07 10:00:00,34785.43,34786.93,34551.0,34643.33,2420.14244
2023-11-07 11:00:00,34643.32,34740.82,34615.0,34627.83,1088.08296
2023-11-07 12:00:00,34627.83,34760.07,34523.06,34737.25,1326.53795
2023-11-07 13:00:00,34737.25,34780.14,34629.4,34780.01,1076.17697
2023-11-07 14:00:00,34780.0,34840.88,34720.0,34822.47,1199.76862
2023-11-07 15:00:00,34822.48,34837.93,34625.85,34721.23,1410.25788
2023-11-07 16:00:00,34721.23,34746.33,34633.48,34673.84,783.83095
2023-11-07 17:00:00,34673.84,34859.0,34560.0,34850.0,1414.01613
2023-11-07 18:00:00,34850.0,35521.49,34839.19,35377.01,7191.52593
2023-11-07 19:00:00,35377.0,35579.7,35336.29,35453.98,2621.67092
2023-11-07 20:00:00,35453.98,35888.0,35349.54,35618.54,4187.22338
2023-11-07 21:00:00,35618.53,35698.93,35457.63,35475.65,2407.77638
2023-11-07 22:00:00,35475.65,35481.81,35200.18,35282.08,2246.41498
2023-11-07 23:00:00,35282.08,35432.1,35226.71,35399.12,999.64157
2023-11-08 00:00:00,35399.13,35407.4,35250.0,35359.82,1109.17056
2023-11-08 01:00:00,35359.82,35419.29,35339.2,35375.06,646.4485
2023-11-08 02:00:00,35375.05,35383.19,35284.93,35306.6,526.28048
2023-11-08 03:00:00,35306.61,35325.23,35231.08,35269.68,606.54524
2023-11-08 04:00:00,35269.69,35355.77,35242.88,35346.32,581.34607
2023-11-08 05:00:00,35346.32,35361.7,35231.02,35259.19,578.10747
2023-11-08 06:00:00,35259.18,35309.17,35167.78,35274.14,785.2499
2023-11-08 07:00:00,35274.14,35313.5,35209.18,35226.4,720.13204
2023-11-08 08:00:00,35226.39,35332.94,35185.95,35299.92,1282.35009
2023-11-08 09:00:00,35299.92,35333.68,35272.7,35290.73,1257.53552
2023-11-08 10:00:00,35290.74,35417.14,35288.68,35398.22,1117.85363
2023-11-08 11:00:00,35398.21,35437.09,35310.47,35330.79,918.84991
